ID,stars,goods,views,forks
101979592,0,0,1,22969
101979590,0,0,1,5296
101979589,0,0,1,22286
101979585,0,0,7,9
101979583,1,1,4,1
101979574,0,1,5,4
101979567,0,0,1,1
101979554,0,0,2,56600
101979552,0,0,3,1
101979549,0,0,1,56600
101979541,0,0,3,1
101979525,1,1,8,1
101979522,0,0,4,2
101979510,0,0,2,1
101979509,0,0,1,22286
101979508,0,0,1,4689
101979494,1,1,11,1
101979482,1,1,5,1
101979466,0,0,1,22287
101979443,0,0,1,2
101979440,0,0,2,5296
101979439,1,1,23,1
101979436,0,0,1,1
101979418,14,13,137,316
101979417,1,0,9,22286
101979401,1,2,17,1
101979397,0,0,3,12955
101979394,0,1,7,1
101979380,0,0,7,274
101979376,0,0,3,1
101979369,0,0,1,22287
101979368,0,0,2,22287
101979367,0,0,1,1
101979366,0,0,1,1
101979357,0,0,1,2
101979353,0,0,3,1
101979348,1,1,1,56600
101979344,0,0,1,117149
101979335,0,0,1,47853
101979334,0,0,1,1
101979322,0,0,2,1
101979314,0,0,2,1
101979306,0,0,1,4689
101979305,0,0,6,2
101979302,0,0,1,68
101979295,0,0,1,1
101979283,0,0,10,1
101979270,1,2,9,2
101979267,0,0,6,1
101979266,0,0,1,1
101979255,0,0,1,8562
101979254,0,0,1,1
101979252,1,1,6,1
101979251,0,0,2,1
101979247,0,0,2,1
101979239,0,0,3,1
101979238,1,0,39,42
101979221,1,1,10,1
101979216,1,1,7,1
101979210,0,0,6,1
101979198,1,1,13,1
101979192,1,1,13,1
101979191,1,1,1,1
101979190,3,4,19,1
101979185,0,0,1,27335
101979180,0,0,1,1
101979171,0,0,19,23
101979169,0,0,2,1
101979161,0,0,3,26689
101979160,1,1,12,6
101979154,0,0,1,1
101979153,4,6,1518,1580
101979151,1,1,1,7920
101979145,1,1,1,1
101979143,0,0,2,1
101979138,0,0,1,1
101979135,0,0,1,1
101979132,0,1,13,3
101979124,0,0,2,1
101979121,0,0,1,1
101979120,0,0,9,7
101979117,0,0,2,1
101979113,0,0,2,1
101979108,2,2,40,1
101979102,0,0,2,96349
101979091,0,0,3,235
101979080,0,0,3,1
101979078,0,0,2,96349
101979077,2,2,6,1
101979073,0,0,1,1
101979064,0,0,3,1
101979062,1,1,1,4935
101979060,0,0,1,1
101979057,0,0,3,4689
101979052,0,0,1,1
101979048,0,0,4,32882
101979039,1,0,706,29
101979034,0,1,2,2
101979018,0,0,1,1
101979015,1,2,3,1
101979014,0,0,1,1
101979013,0,1,1,1
101979003,0,0,3,1
101978999,1,1,20,1
101978987,3,3,7,1
101978986,0,0,1,1
101978958,0,0,1,60379
101978956,4,4,19,1
101978942,2,2,9,1
101978939,0,0,1,19277
101978935,0,0,1,4689
101978933,0,0,2,10913
101978926,0,0,5,617
101978903,0,0,1,1
101978893,1,1,2,110
101978890,0,0,68,1
101978888,0,0,1,270
101978887,0,0,1,32882
101978880,0,0,11,18
101978877,0,0,1,1
101978867,1,1,6,1
101978842,0,0,1,1
101978838,0,0,1,37
101978836,1,1,2,1
101978831,3,3,30,390
101978823,0,1,4,2
101978810,0,0,1,1
101978804,0,0,7,27
101978786,0,0,18,1
101978783,0,0,1,4689
101978777,0,0,1,1
101978774,0,0,3,1
101978772,0,0,7,1
101978761,0,0,3,96349
101978760,0,0,1,1
101978759,0,0,2,1
101978756,0,0,2,22424
101978743,0,0,1,1
101978742,0,0,1,1
101978740,0,0,1,4689
101978738,0,0,26,1
101978732,2,2,13,1
101978722,0,0,3,1
101978721,0,0,26,1
101978707,0,0,1,1
101978699,0,0,3,96349
101978697,0,1,1,1
101978695,1,2,5,3
101978693,0,1,34,1
101978674,1,1,6,1
101978671,2,8,29,69
101978664,0,0,2,96349
101978663,0,0,2,1
101978655,0,0,1,1
101978648,0,0,1,4689
101978631,0,0,1,4689
101978629,0,1,24,1
101978626,0,0,1,1
101978620,0,0,1,19277
101978617,4,4,14,1
101978613,0,0,7,1
101978599,1,1,11,1
101978592,0,0,4,1
101978589,0,0,7,38
101978583,0,0,4,1
101978582,0,0,1,4689
101978579,0,0,3,4689
101978574,1,1,4,4935
101978561,0,0,1,1
101978541,4,4,20,407
101978538,1,1,4,1
101978533,5,5,135,47
101978520,0,0,2,22424
101978513,0,0,1,1
101978512,0,0,1,9972
101978508,0,0,2,1
101978502,0,0,1,745
101978497,0,0,1,1
101978496,0,0,3,628
101978494,2,2,23,1
101978489,1,1,3,1
101978479,1,1,2,32882
101978468,0,0,71,1
101978444,0,0,3,96349
101978438,0,0,1,1
101978436,0,0,1,88784
101978434,0,0,1,1
101978433,0,0,2,60379
101978427,0,0,2,1
101978425,0,0,7,1
101978409,1,1,6,1
101978398,0,0,1,1
101978397,1,1,7,1
101978393,1,1,1,1
101978374,0,0,1,1
101978370,0,0,1,4689
101978368,1,1,1,7920
101978366,0,0,1,1
101978359,1,1,1,1
101978354,0,0,1,88784
101978340,1,1,3,1084
101978338,0,0,4,6
101978335,0,0,4,1
101978321,0,0,2,1
101978315,3,3,57,1
101978310,1,3,70,64
101978308,1,1,1,1
101978300,0,0,1,1
101978297,0,0,3,1
101978286,0,0,2,1
101978285,1,1,4,2
101978278,0,0,46,1
101978275,2,4,74,44
101978244,0,0,2,11690
101978242,0,0,1,1
101978241,2,4,8,1
101978235,0,0,1,1
101978233,1,1,1,13333
101978219,0,0,1,34348
101978218,1,2,13,1
101978216,1,2,4,1
101978214,0,0,3,1
101978213,0,0,13,25
101978210,0,0,1,1
101978195,0,0,1,10617
101978193,0,0,8,2070
101978186,0,0,2,6615
101978183,0,0,1,117151
101978176,0,0,1,1
101978174,0,0,2,33809
101978171,1,1,1,1
101978161,0,0,1,1
101978153,1,1,64,1
101978149,0,0,6,154
101978148,0,0,1,1
101978144,0,0,1,1
101978141,0,0,2,26675
101978138,0,0,1,1
101978136,0,0,1,1
101978135,0,0,6,1
101978133,0,0,1,568
101978125,0,0,1,1
101978122,0,0,1,1
101978103,0,0,9,1
101978101,0,0,3,88784
101978094,0,0,1,1
101978088,0,0,27,1
101978086,0,0,3,1
101978075,1,1,1,1
101978071,0,0,5,515
101978060,0,0,7,1
101978059,3,3,32,13
101978055,0,0,3,7
101978054,0,0,1,4689
101978051,0,0,5,1
101978049,0,0,2,6
101978041,1,1,23,2
101978035,0,0,1,1
101978025,0,0,1,19277
101978011,0,0,1,1124
101978007,0,0,1,1924
101978003,0,0,2,1
101977999,0,0,5,1
101977994,1,1,1,34348
101977983,0,0,1,1
101977982,0,1,2,1
101977979,0,0,2,1
101977931,10,10,150,4
101977929,0,0,4,1
101977927,0,0,1,1
101977921,0,0,1,1
101977912,0,0,1,1
101977909,0,0,5,144
101977905,0,1,3,1
101977904,0,0,1,3
101977894,0,0,1,9972
101977893,0,0,6,7
101977888,0,0,3,1
101977886,0,0,1,4936
101977883,0,0,1,1070
101977872,0,0,1,5422
101977868,0,0,1,5422
101977859,0,0,8,1
101977858,0,0,1,5422
101977848,0,0,6,1
101977823,3,2,21,1
101977814,0,0,2,439
101977813,0,0,2,88784
101977810,0,0,1,1
101977803,0,0,1,1
101977798,0,0,6,1
101977779,0,0,1,1
101977777,1,1,26,103
101977769,0,0,5,1
101977768,0,0,1,1
101977766,0,0,2,117151
101977764,0,0,3,42121
101977761,0,0,3,1
101977753,1,1,2,1
101977751,0,0,3,1
101977750,0,0,34,2
101977746,0,0,2,1
101977741,0,2,21,1
101977736,0,0,1,1
101977725,0,0,3,1
101977715,1,0,2,1
101977709,0,0,3,1
101977699,0,0,10,1
101977694,1,1,7,1
101977686,1,1,5,1225
101977681,0,0,8,1
101977679,0,1,22,1
101977663,1,1,3,1
101977658,0,0,2,1
101977656,0,0,1,1
101977648,0,0,20,1
101977643,1,1,14,1
101977639,0,0,3,1
101977634,0,0,1,1
101977621,0,0,1,19
101977613,0,0,3,1
101977611,2,2,4,1
101977610,0,0,12,1
101977595,1,1,58,1
101977587,0,0,3,1
101977585,0,0,2,1
101977580,0,0,3,1
101977555,0,0,1,1
101977553,1,1,5,1
101977551,0,0,1,1
101977549,0,0,1,1
101977548,0,0,1,26689
101977547,0,0,1,1
101977540,2,2,26,7
101977538,0,0,1,1
101977535,0,0,2,1
101977530,0,0,5,1
101977514,0,0,7,1
101977511,0,0,1,1
101977510,0,0,2,1
101977509,0,0,2,1
101977507,1,1,8,1
101977492,1,1,19,138
101977490,4,4,10,149
101977474,0,0,2,4080
101977469,0,0,6,1
101977458,3,3,28,1
101977457,0,0,1,1
101977440,0,0,4,290
101977439,1,1,6,2
101977431,0,0,11,8
101977430,0,0,5,2
101977429,1,2,137,4
101977428,1,1,10,60379
101977423,0,0,1,1
101977414,0,0,1,1
101977412,0,1,2,286
101977407,0,0,5,16
101977398,0,0,3,1
101977396,1,1,21,1
101977392,0,0,1,1
101977389,0,0,1,1
101977384,0,0,1,1
101977372,0,0,6,1
101977371,0,0,4,1
101977363,0,0,2,1
101977347,0,0,2,1
101977344,0,0,1,117151
101977342,2,3,21,11
101977341,0,0,10,7583
101977334,0,0,2,1
101977330,0,0,1,1
101977327,0,0,1,1
101977325,0,0,2,1
101977319,0,0,6,2
101977309,0,0,6,1
101977298,0,0,2,1
101977297,1,1,27,1
101977292,0,0,3,2
101977286,0,0,1,60379
101977284,0,0,1,368
101977282,0,0,7,2
101977273,2,2,11,1
101977268,0,0,1,1
101977267,1,2,83,1
101977257,0,0,1,1
101977256,0,1,25,2
101977247,0,0,3,1
101977246,1,1,1,1
101977245,2,2,12,194
101977239,0,0,2,1
101977237,0,0,7,1
101977235,2,2,25,1
101977225,0,0,7,1
101977221,0,0,2,1
101977212,0,0,3,6615
101977206,0,0,18,1
101977204,0,0,2,60379
101977201,2,2,112,1
101977200,0,0,1,1
101977199,0,0,2,1
101977184,0,0,1,1
101977178,1,1,2,1
101977172,0,0,2,5418
101977169,6,5,58,3
101977165,0,0,2,1
101977162,0,0,2,1
101977161,0,0,2,422
101977160,0,0,4,3
101977154,1,1,8,428
101977151,1,1,3,1
101977148,0,0,9,1
101977143,5,5,96,1
101977142,0,0,3,1
101977140,0,0,1,1
101977139,0,0,3,1
101977123,0,0,2,1
101977089,0,0,6,745
101977082,0,0,13,1
101977074,0,0,2,1
101977069,0,0,1,1
101977050,0,0,2,19871
101977048,0,0,1,1
101977046,0,0,2,1
101977045,0,0,1,27937
101977043,0,0,2,1
101977028,2,2,55,1
101977026,3,3,28,3
101977025,0,0,2,1
101977024,0,0,1,19277
101977022,0,0,1,1
101977020,0,0,1,1
101977012,0,0,6,1
101977003,1,1,3,22424
101976998,0,0,17,1
101976996,0,0,1,1
101976992,0,0,10,1
101976990,0,0,1,1
101976989,0,0,1,1
101976988,0,0,5,1
101976979,0,0,1,117151
101976978,1,1,27,62
101976977,0,0,1,10621
101976968,0,0,2,1
101976967,1,1,41,60
101976966,0,0,1,1092
101976964,0,0,1,1
101976963,0,0,4,1
101976962,0,0,1,32882
101976950,1,1,1,1
101976942,0,0,2,1
101976930,0,0,1,95670
101976927,0,0,2,1
101976925,0,0,4,1
101976923,0,0,7,1
101976922,0,0,3,1
101976920,0,0,3,2
101976918,0,0,1,1
101976908,0,0,4,1
101976896,0,0,5,1
101976888,0,0,2,106
101976882,0,0,3,60379
101976879,1,1,36,1
101976876,1,1,6,1
101976872,0,0,2,1
101976867,0,0,1,1
101976851,0,0,2,1
101976847,0,0,2,1
101976846,0,0,51,53
101976844,0,0,2,60379
101976820,0,0,2,1
101976795,0,0,22,1
101976794,0,0,1,1
101976791,0,0,61,7
101976777,1,1,3,1
101976770,0,0,1,1
101976756,0,0,2,1
101976753,0,0,1,1
101976731,0,0,5,1
101976717,3,3,45,1
101976712,0,1,28,4
101976695,0,0,17,1
101976694,0,0,2,1
101976684,0,0,2,1
101976678,0,0,1,23963
101976677,0,0,4,1
101976675,1,1,4,1
101976668,1,1,13,1
101976655,0,0,1,60379
101976650,0,0,2,1
101976647,5,5,64,2
101976642,0,0,1,1
101976624,0,0,2,1
101976621,0,0,7,1
101976620,0,0,2,1
101976619,0,0,5,1
101976616,0,0,2,1
101976607,0,0,1,1
101976604,0,0,2,1
101976603,0,0,27,1
101976601,0,0,5,78454
101976598,0,0,3,24697
101976590,0,0,1,60379
101976578,0,0,2,1
101976571,0,0,1,1
101976559,0,0,1,1
101976545,0,0,1,1
101976543,2,3,36,1
101976538,0,0,1,1
101976537,1,1,9,173
101976534,0,0,7,1
101976527,0,0,39,1
101976520,0,0,1,1
101976518,0,0,2,1
101976500,3,4,10,1
101976496,1,1,1,1
101976487,0,0,1,26689
101976478,0,0,4,1
101976473,3,3,42,1
101976471,0,0,1,12956
101976455,0,0,2,1
101976452,0,0,2,1
101976450,0,0,6,1
101976446,0,0,1,60379
101976445,0,0,1,568
101976437,1,1,5,1
101976434,0,0,5,1
101976433,0,0,1,1
101976431,0,0,2,1
101976429,0,0,1,60379
101976428,0,0,6,1
101976426,0,0,6,435
101976425,6,6,8,117151
101976422,0,0,1,1
101976420,0,0,3,1
101976419,0,0,3,1
101976415,0,1,2,1
101976380,0,0,2,1
101976377,0,0,2,1
101976375,1,1,1,1
101976368,0,0,5,1
101976367,0,0,1,1
101976364,0,0,2,1
101976361,0,0,1,1
101976358,0,0,8,1
101976342,0,0,49,1
101976340,0,0,1,96350
101976338,0,0,2,1
101976330,0,0,7,1
101976325,0,0,1,24834
101976319,0,0,1,60380
101976317,0,0,1,96350
101976309,0,0,1,210
101976289,0,1,1,1
101976288,0,0,1,60380
101976285,0,0,1,1
101976275,0,2,29,5
101976270,0,0,2,1
101976265,1,1,3,1
101976253,0,0,3,19871
101976249,0,0,1,1
101976245,2,2,12,1
101976243,0,1,52,27
101976240,5,5,16,1
101976239,0,0,1,18830
101976233,0,2,35,1
101976231,0,0,2,1
101976227,0,0,4,34
101976226,0,0,2,1
101976222,0,0,3,1
101976219,0,0,2,1
101976216,0,0,1,1
101976215,1,1,5,1
101976206,3,3,69,6
101976204,0,0,1,1
101976195,0,0,4,1
101976193,0,0,2,47855
101976179,0,0,2,1
101976164,0,0,5,19871
101976148,2,2,8,1
101976140,0,0,1,1
101976137,4,5,33,1
101976136,0,0,1,96350
101976132,2,1,68,48
101976131,1,1,3,1
101976128,23,23,515,4
101976125,0,0,2,1
101976118,1,1,8,1
101976117,0,0,1,25307
101976088,0,0,2,1
101976087,0,0,1,1
101976064,2,2,9,1
101976058,0,0,8,1
101976054,0,0,1,56604
101976050,0,0,1,1
101976049,0,0,1,1
101976045,0,0,5,2
101976038,0,0,10,42
101976037,0,0,2,1
101976035,0,0,1,1
101976033,0,0,3,1
101976004,0,0,4,2
101976002,0,0,1,1
101975997,0,0,1,60380
101975992,0,0,2,1
101975990,0,0,1,56604
101975989,0,0,1,1
101975983,0,0,6,1
101975981,0,0,1,18830
101975974,0,0,1,1
101975971,0,0,1,1
101975963,0,0,12,1
101975956,0,0,3,1
101975955,5,4,25,1
101975946,0,0,26,1
101975936,1,1,1,1
101975935,0,0,1,1
101975932,5,5,17,1
101975916,0,0,1,56604
101975913,0,0,3,22424
101975911,1,0,21,1
101975902,0,0,2,1
101975881,0,0,2,10621
101975868,0,1,12,2
101975865,1,1,2,1
101975855,1,1,2,1
101975849,0,0,1,1
101975838,0,0,7,1
101975836,0,0,1,18830
101975832,0,0,2,1
101975830,0,1,4,1
101975827,0,0,10,1
101975820,0,0,1,96350
101975810,1,1,1,1
101975805,0,0,2,1
101975803,0,0,1,1
101975797,0,0,2,1
101975796,0,0,1,60380
101975786,0,0,1,10621
101975785,0,0,1,1
101975778,0,0,11,11
101975765,1,1,4,1
101975760,0,0,9,1
101975740,0,0,1,15755
101975730,0,0,3,1
101975713,1,1,2,88785
101975705,0,0,2,1
101975698,0,0,12,42
101975697,1,2,90,1
101975689,0,0,1,1
101975681,0,0,2,1
101975675,0,0,1,8371
101975672,0,0,9,1
101975671,0,0,8,2
101975663,0,0,1,3499
101975659,0,0,2,1
101975648,0,0,1,56604
101975643,2,2,2,1
101975632,0,0,4,1
101975613,4,4,9,117151
101975606,0,0,1,2
101975604,0,0,1,1
101975602,0,0,2,1
101975601,0,0,5,1
101975595,0,0,1,28507
101975587,0,0,1,1
101975575,0,0,2,1
101975574,0,0,3,368
101975571,0,0,2,192
101975566,0,0,3,1
101975557,0,0,1,60380
101975552,0,0,1,27339
101975546,0,0,6,14
101975545,0,0,15,1
101975542,1,1,2,1
101975541,0,0,2,1
101975538,0,0,1,1
101975525,0,0,1,14868
101975522,0,0,7,1
101975508,0,0,1,1
101975507,0,0,1,1
101975503,0,0,1,1
101975502,0,0,1,1
101975499,1,1,15,1
101975487,1,1,16,1
101975477,0,1,1,6134
101975463,0,0,2,1
101975461,6,6,359,5
101975454,0,0,3,2
101975436,0,0,2,1
101975425,1,1,9,10
101975418,0,0,116,2
101975411,0,0,1,1
101975392,0,0,2,1
101975386,2,2,30,1
101975381,0,0,1,10284
101975377,3,5,94,1
101975372,0,0,1,8714
101975370,1,1,3,229
101975364,0,1,1,1
101975356,0,0,1,1
101975351,0,0,3,1
101975343,0,0,1,13334
101975341,8,11,1779,6
101975337,2,2,7,70
101975332,0,0,2,1
101975329,0,0,3,28183
101975327,0,0,6,1
101975323,0,0,3,1
101975322,1,1,1,1
101975311,0,0,12,1
101975305,0,1,7,1
101975298,0,0,1,29178
101975297,1,1,33,8
101975296,1,1,7,1
101975276,1,1,2,11107
101975262,0,0,6,1
101975256,1,1,1,1
101975255,0,0,1,1
101975252,0,0,1,1
101975249,0,0,1,1
101975238,0,1,14,17
101975235,0,0,1,1
101975228,0,0,1,1
101975210,1,1,3,270
101975207,0,0,2,1
101975187,0,0,4,4
101975182,0,0,1,1
101975175,2,4,337,1
101975161,0,0,4,1
101975160,0,0,9,1
101975155,0,0,1,108
101975148,0,0,14,22972
101975144,0,0,9,1
101975140,0,0,6,1
101975139,2,2,16,1
101975131,0,0,1,95670
101975126,0,0,13,2
101975116,0,0,3,1
101975113,0,0,1,1
101975105,0,0,2,1
101975099,0,0,2,1
101975094,0,0,1,12821
101975090,1,1,13,2
101975088,0,0,3,17
101975078,0,0,2,1
101975076,0,0,4,1
101975075,0,0,2,1
101975070,0,0,9,1
101975068,0,0,3,1
101975051,0,0,2,6617
101975043,0,0,1,1
101975032,1,1,1,1
101975025,0,0,1,1
101975019,0,0,2,1
101975014,2,2,4,1
101975012,0,0,1,1
101975003,4,5,94,785
101974997,0,0,1,1
101974996,0,0,1,88785
101974991,0,0,1,1
101974987,0,0,1,1
101974986,0,2,29,1
101974979,0,0,2,1
101974970,0,0,3,7652
101974967,0,0,1,1
101974961,0,0,1,1
101974957,0,0,9,1
101974954,0,0,5,1
101974950,0,0,1,1
101974940,0,0,6,96351
101974938,0,1,1,1
101974936,0,0,1,1
101974934,0,0,7,9
101974932,0,0,1,1
101974926,0,0,1,1
101974920,0,0,1,95670
101974915,0,0,9,5
101974911,0,0,1,1
101974905,0,0,10,3
101974901,0,1,25,6
101974896,0,0,3,161
101974889,0,0,5,8
101974885,0,0,2,1
101974882,1,1,4,1413
101974876,0,0,1,385
101974871,0,0,8,2
101974861,0,0,3,1
101974854,0,0,2,1
101974849,0,0,3,2
101974845,0,0,9,1
101974842,0,0,9,27
101974835,0,0,1,1
101974819,0,0,1,60383
101974816,1,1,35,1
101974810,0,0,16,3
101974794,0,0,1,1
101974793,0,0,8,1
101974778,1,3,15,1
101974771,0,0,1,1
101974768,0,0,2,1
101974756,0,0,3,1
101974749,3,5,34,1
101974744,3,3,286,1
101974743,0,0,1,1
101974726,0,0,1,1
101974717,1,1,3,1
101974715,1,1,337,2982
101974712,0,0,7,1
101974710,0,0,93,2
101974708,0,0,1,10286
101974706,0,0,1,1
101974701,0,0,3,1
101974690,3,3,70,2
101974667,0,0,2,7652
101974662,0,0,1,1
101974658,0,0,5,1
101974650,0,0,7,1
101974646,0,0,102,3
101974644,0,1,2,1
101974638,0,0,1,1
101974633,0,0,15,7
101974623,0,0,15,2
101974620,0,0,1,1
101974616,0,0,1,73
101974602,3,4,62,1
101974599,1,1,3,1157
101974595,0,0,1,1
101974592,0,0,1,1
101974587,0,0,13,4
101974585,0,0,18,1
101974584,0,0,1,7920
101974578,0,0,1,33809
101974576,0,0,1,1
101974574,0,0,1,185
101974572,3,3,46,4189
101974556,1,2,22,1
101974543,0,0,1,1
101974540,0,0,4,22
101974535,0,0,6,1
101974533,0,0,1,1
101974531,8,6,86,3
101974499,1,1,2,1
101974498,0,0,1,1
101974478,0,0,1,1
101974476,6,6,202,2
101974466,6,7,29,1
101974461,1,0,1,1
101974460,0,0,4,1
101974456,0,0,4,1
101974451,0,0,1,1
101974445,2,3,6,1
101974431,0,0,2,10286
101974429,5,5,33,568
101974428,0,0,13,28
101974406,0,0,2,2
101974404,0,0,3,1
101974400,0,0,2,1
101974387,1,1,11,1
101974385,0,0,1,1
101974382,1,1,5,1
101974381,1,2,13,1
101974377,0,0,4,1
101974375,0,0,2,1
101974358,0,0,10,1
101974357,1,2,10,1
101974356,0,0,1,1151
101974350,1,1,1,1
101974346,0,0,22,1
101974345,1,1,18,2
101974340,0,0,2,1
101974330,0,1,24,1
101974323,2,2,14,2950
101974303,2,6,42,1
101974302,1,1,7,1
101974289,0,0,1,1
101974280,0,0,231,265
101974275,0,0,1,1
101974257,0,0,7,1
101974247,0,0,1,1
101974243,0,0,2,1
101974241,1,1,3,1
101974240,0,0,3,2
101974221,1,1,1,1
101974220,0,0,35,1
101974212,3,3,37,2
101974198,0,0,2,28183
101974188,0,0,2,60386
101974183,0,0,2,1
101974170,0,0,4,1
101974162,1,1,1,1
101974159,0,0,1,590
101974140,2,2,20,1
101974135,0,0,22,22973
101974133,0,0,6,1
101974104,1,0,14,1
101974099,0,0,1,5563
101974095,0,0,3,1
101974092,0,0,1,60386
101974091,0,0,1,1
101974085,0,0,1,1
101974074,0,0,1,60386
101974057,13,14,83,3
101974053,0,0,2,1
101974036,0,0,5,1124
101974033,0,0,8,27
101974029,0,0,2,1
101974019,0,0,3,478
101974017,0,0,1,26676
101974006,0,0,1,1
101974004,0,0,4,56605
101974003,0,0,2,1
101973997,0,0,1,1
101973988,0,0,15,1
101973987,0,0,4,16551
101973983,0,1,12,1
101973981,0,0,5,1
101973976,0,0,2,1
101973974,3,3,15,3
101973972,3,3,9,1
101973970,0,0,10,1
101973963,0,0,1,1
101973955,0,0,1,1
101973951,2,2,164,1
101973948,0,0,2,1
101973939,0,0,1,1
101973936,0,0,1,1
101973932,0,0,1,1
101973930,4,4,9,2
101973929,0,0,5,1
101973918,1,1,71,1
101973917,3,3,20,1
101973912,0,0,1,22424
101973907,0,0,2,1
101973906,0,0,6,1
101973892,0,0,2,18009
101973877,0,0,1,1
101973876,0,0,2,1
101973869,0,0,1,1
101973867,1,1,6,1
101973861,2,2,7,1
101973848,0,0,1,60387
101973846,0,0,1,1
101973838,0,0,4,1
101973836,1,0,108,2950
101973829,0,0,1,26676
101973828,0,0,3,1
101973820,0,0,23,1
101973813,0,0,3,1413
101973808,0,1,35,36
101973807,6,12,278,1
101973796,0,0,4,1
101973795,1,3,8,1413
101973784,0,0,2,1
101973768,0,0,6,3
101973766,0,0,3,1
101973744,0,0,1,1
101973731,0,0,1,1
101973722,0,0,1,22424
101973717,0,0,33,126
101973716,0,0,1,1
101973715,0,0,1,1
101973711,0,0,1,1
101973706,0,0,1,1
101973692,0,0,3,1466
101973679,0,0,289,329
101973678,0,0,1,60387
101973666,0,0,2,1
101973659,0,1,3,1
101973645,1,1,5,1
101973644,0,0,2,1
101973639,2,2,27,1
101973636,0,1,5,2
101973629,0,0,3,1
101973628,0,0,2,1
101973625,0,0,2,1
101973615,0,0,2,1
101973605,0,2,13,803
101973601,1,2,2,1
101973589,0,0,1,1
101973584,0,0,8,1
101973578,0,0,5,69
101973567,1,1,85,1
101973534,0,0,2,1
101973530,0,0,10,1
101973529,0,0,1,1
101973523,1,1,2,77
101973515,2,1,14,1
101973508,0,0,5,3
101973490,0,0,1,78456
101973487,4,7,49,3
101973480,0,0,2,1
101973478,0,0,22,106
101973473,0,0,3,22287
101973472,0,0,1,27339
101973468,0,1,1,88786
101973463,0,0,1,1
101973461,0,0,2,12
101973460,0,0,3,1
101973456,10,9,131,14
101973445,0,0,1,1
101973437,1,1,5,14
101973435,1,0,7,95671
101973428,0,0,20,1
101973424,4,4,7,117145
101973414,4,3,2,117155
101973404,0,0,8,9
101973400,1,2,7,1
101973391,29,33,3340,13
101973379,0,0,1,99
101973378,0,1,5,1
101973372,22,22,438,1
101973358,0,0,4,1
101973357,0,0,1,6265
101973356,0,0,10,1
101973351,0,0,2,1
101973347,3,4,94,1
101973345,1,0,6,1
101973344,1,1,3,1
101973339,0,0,5,454
101973327,0,0,1,18830
101973324,5,5,14,1
101973322,0,0,1,1
101973321,0,0,2,1
101973318,0,0,1,1
101973310,0,0,7,1
101973305,0,0,2,1
101973294,0,0,1,3
101973277,0,1,84,8
101973276,0,0,2,7920
101973261,0,0,2,1
101973255,0,0,1,1
101973249,2,1,2,1
101973245,0,0,3,1
101973223,1,1,15,1
101973215,0,0,1,78456
101973211,0,0,1,1
101973210,0,0,2,1
101973206,0,0,5,6
101973191,1,1,16,92
101973175,0,0,1,1
101973174,1,1,8,1
101973170,13,14,167,2
101973158,0,0,1,12821
101973153,2,3,155,1211
101973152,0,0,26,1
101973150,0,0,4,3
101973147,0,0,6,1
101973144,0,0,1,1
101973143,8,12,110,60
101973141,0,0,1,1
101973132,0,0,1,1
101973128,5,5,7,117155
101973119,0,2,9,1
101973118,0,0,2,1
101973114,1,1,1,1
101973101,0,0,1,56605
101973098,0,0,1,1
101973081,1,1,1,1
101973078,0,0,1,22287
101973077,0,0,2,60387
101973058,0,0,15,25
101973056,3,3,7,117155
101973051,2,2,11,117155
101973045,0,0,1,1
101973043,0,0,2,2
101973040,0,0,2,697
101973036,1,1,2,88787
101973023,1,1,1,1
101973021,1,1,21,1
101973016,10,14,64,2
101973007,0,0,42,27
101972997,0,0,4,1
101972996,3,4,25,1
101972984,0,0,1,47859
101972954,0,0,4,78456
101972950,0,0,8,18
101972949,27,39,135,1
101972948,0,0,2,88787
101972947,0,0,14,3
101972932,0,1,1,1
101972929,0,1,6,1
101972925,0,0,1,1
101972919,6,7,17,117155
101972912,4,6,25,117149
101972904,0,0,2,1062
101972902,0,0,3,1
101972897,6,6,3,117155
101972893,0,0,1,18830
101972891,0,0,1,78456
101972856,0,0,1,88787
101972846,0,0,1,1
101972844,1,2,33,1
101972836,2,3,42,1
101972832,0,0,1,2429
101972826,0,0,2,88787
101972821,0,0,1,1
101972813,0,0,1,88787
101972806,1,1,3,1
101972805,0,0,2,1
101972802,0,0,1,1
101972797,0,0,2,8
101972792,0,0,29,1
101972788,0,0,1,88787
101972775,0,1,7,1
101972771,0,0,4,1
101972765,0,0,2,96351
101972760,0,1,4,3
101972756,0,0,2,1
101972753,2,2,10,3
101972728,0,1,18,39
101972718,0,0,4,1
101972709,0,1,1,1
101972705,0,0,1,88788
101972703,0,0,2,1
101972701,0,0,13,1
101972694,1,1,40,12
101972692,1,1,41,136
101972690,0,0,1,1
101972672,0,0,1,1
101972671,0,0,1,88788
101972668,0,0,3,6698
101972655,13,13,817,3216
101972652,0,0,1,88788
101972651,1,1,5,1
101972649,0,0,2,1
101972647,0,0,1,1
101972643,1,1,5,3
101972640,0,0,1,1
101972628,1,1,7,11
101972612,1,1,5,1
101972610,0,0,2,88788
101972602,0,0,3,1
101972587,0,1,13,1
101972576,0,0,2,1
101972573,0,0,1,1924
101972572,3,3,34,1
101972567,0,0,48,10
101972559,1,1,1,60387
101972553,0,0,1,1449
101972540,1,1,4,1
101972535,1,1,12,13
101972529,0,0,2,590
101972528,3,4,39,1
101972527,3,1,51,1
